0,1,2
132086,"[132086, 133536, 241381, 245014, 245080, 245572, 245651, 245685, 245697, 245772, 245806, 245807, 245980]",2020
133384,"[132090, 132106, 133384, 133385, 133665, 133815, 133830, 133831, 133832, 133866, 133868, 133870, 134026, 134077, 134124, 134220, 134235, 134236, 134237, 135514, 135536, 135599, 135653, 135693, 135899, 136682, 136686, 136883, 136960, 137259, 137409, 137815, 138795, 141250, 141263, 142829, 142904, 143427, 237670, 242490, 245061, 245062, 245213, 245571, 245618, 245781, 245815, 245816, 245819, 245820, 245821, 245822, 245823, 245824, 245825, 281222, 281830, 281971, 281973, 281974, 281975, 281976, 281978, 282355, 282438, 282534, 282537, 282561, 282562, 282945, 283427, 283469, 284039, 284040, 284041, 284281, 284282, 284283, 284797, 284927, 285984, 286422, 287150, 287826, 288182]",4281
133423,"[132091, 133420, 133421, 133422, 133423, 133567, 133605, 133857, 133858, 133875, 133883, 134089, 134206, 134207, 134298, 135903, 136664, 136676, 136683, 136726, 136759, 136760, 136763, 136773, 136954, 136955, 136956, 136968, 137410, 137428, 137445, 137701, 137776, 137853, 137910, 137992, 138102, 138303, 142888, 143121, 145952, 147122, 237894, 237899, 237900, 237948, 244507, 245071, 245089, 245558, 245560, 245631, 245641, 245700, 245702, 245827, 245839, 245907, 245910, 281847, 281856, 281912, 281914, 281918, 281920, 281921, 281924, 282371, 282376, 282377, 282378, 282525, 282540, 282541, 282545, 283438, 283470, 283930, 283931, 283994, 284010, 284266, 285347, 285351, 285466, 285825, 285850, 285982, 286265, 286419, 286754, 287147, 287492, 287756]",7768
132092,"[132092, 133428, 134204, 136767, 241391]",2337
133649,"[132105, 133499, 133588, 133649, 133785, 133786, 133787, 134028, 134036, 134037, 134187, 137785, 138373, 138511, 237625, 237626, 238991, 241387, 245064, 245625, 245635, 245679, 245682, 245838, 245854, 245925, 245942, 245945, 245950, 245952, 245954, 245963, 281842, 281990, 281992, 281997, 282531, 282539, 283023, 284288, 284289, 285350, 285860, 287154]",5342
137315,"[133317, 134212, 134221, 136685, 136951, 137315, 137335, 137360, 137401, 137490, 137589, 245100, 245575, 245586, 245724, 245732, 245978, 281837, 282518, 282568, 282986, 283015, 283035, 283036, 284056, 287546, 288185, 288407]",1128
133825,"[133319, 133363, 133814, 133825, 133864, 134074, 134216, 134217, 134227, 134228, 134232, 134233, 134234, 135525, 135533, 135729, 136673, 136692, 137194, 137658, 137963, 137973, 138012, 138246, 148221, 238821, 240742, 241370, 241385, 243680, 245814, 245908, 245912, 245932, 281858, 281926, 281928, 281932, 281934, 281936, 281937, 281939, 281941, 282943, 282982, 283002, 283068, 283467, 284027, 284028, 284029, 284030, 284031, 284268, 284269, 284270, 284271, 284793, 284924, 284925, 285104, 285854, 287148, 288404]",1143
133544,"[133329, 133427, 133522, 133544, 133587, 133784, 134035]",1459
133330,"[133330, 133490, 133570, 133808, 134114, 134308, 135546, 142865, 245033, 245044, 245557, 245581]",14797
133823,"[133335, 133337, 133345, 133500, 133575, 133591, 133805, 133806, 133807, 133823, 134068, 134069, 134070, 135692, 136885, 137250, 237659, 241364, 245049, 245091, 245629, 245712, 245934, 245937, 245940, 281987, 281988, 281991, 281994, 282006, 282519, 282995, 284065]",5383
245580,"[133338, 245079, 245580, 283997, 283998]",397
133372,"[133340, 133372, 239990, 245662]",330
133344,"[133344, 133367, 133802, 133829, 133860, 134017, 237938, 241360, 245612, 245896, 281977, 282008, 282569, 284069, 284072, 287757, 288188]",1474
133653,"[133355, 133394, 133431, 133653, 134063, 134131, 136665, 136824, 137372, 137644, 237933, 241380, 245059, 245554, 245632, 245647, 245653, 245656, 245698, 245809, 245844, 245905, 245921, 245939, 245949, 245951, 281790, 281819, 281870, 281927, 281931, 281945, 281950, 281952, 281953, 281957, 281959, 281962, 281967, 281970, 282516, 282524, 282527, 282543, 282551, 282985, 283008, 283030, 284026, 285852, 285853, 287241]",6870
133611,"[133358, 133611, 134062, 135650, 145538, 237657, 241371, 245944, 245946, 245947, 284290]",2051
133889,"[133361, 133889, 144470, 241379, 245930, 245958, 283009, 287242, 288313]",346
133432,"[133364, 133432, 135570, 142880, 237637]",608
245082,"[133368, 133434, 133460, 133473, 133474, 133515, 133608, 133826, 133827, 133842, 133843, 134022, 142860, 241355, 241736, 245013, 245058, 245082, 245904, 245917, 283993, 284414]",957
133454,"[133374, 133411, 133449, 133450, 133454, 133468, 133520, 133540, 133541, 133811, 134012, 134133, 137216, 144934, 237642, 245040, 245053, 245074, 245564, 245591, 245624, 245630, 245640, 245642, 245652, 245671, 245672, 245673, 245774, 245786, 245901, 245903, 245911, 245920, 281771, 281776, 281899, 281905, 281907, 281909, 281922, 281925, 282199, 282357, 282535, 282536, 283486, 284004, 284005, 284013, 284024, 284295, 284296, 285113, 285266, 286417, 286418, 286948, 286950, 287493, 287895, 288312, 288403]",5534
133537,"[133377, 133537, 147734, 245087, 284293]",239
133465,"[133379, 133465, 133797, 135923, 137888, 188817, 237656, 241369, 245948, 245971]",991
245549,"[133381, 133386, 133387, 133498, 133526, 133528, 133531, 133548, 133571, 133790, 134027, 134029, 134042, 134188, 134189, 134190, 135515, 135695, 136770, 136788, 136884, 137189, 138003, 142941, 143124, 145156, 145541, 149324, 237609, 241375, 245034, 245039, 245549, 245550, 245551, 245556, 245559, 245563, 245567, 245579, 245584, 245585, 245596, 245599, 245617, 245623, 245634, 245649, 245658, 245680, 245681, 245730, 245731, 245777, 245788, 245789, 245790, 245791, 245792, 245793, 245794, 245795, 245796, 245797, 245798, 245799, 245800, 245801, 245802, 245803, 245804, 245805, 245955, 245964, 280019, 281491, 281777, 281786, 281787, 281788, 281791, 281797, 281944, 281949, 281955, 281965, 281968, 282197, 282511, 282514, 282515, 282517, 282546, 282552, 282563, 282564, 282565, 282566, 282567, 282950, 282984, 283006, 283013, 283053, 283472, 283474, 283477, 283479, 284033, 284044, 284046, 284047, 284284, 284798, 285100, 285349, 285855, 285857, 286423, 286782, 287151, 287524, 288183, 288314]",15347
133597,"[133382, 133533, 133534, 133557, 133558, 133559, 133597, 133795, 133845, 133846, 134052, 134197, 134198, 134199, 134303, 134305, 149857, 189115, 241366, 244201, 245650, 245740, 245828, 245969, 281774, 281961, 281979, 281981, 282495, 282929, 282951, 282952, 282959, 282960, 282966, 282988, 283007, 283450, 283487, 284051, 284053, 284061, 284063, 284286, 284287, 284301, 284421, 285107, 285111, 285861, 286426, 286427, 286784, 286787, 287245, 287545, 287556, 287658, 287829, 287830, 287831, 288184]",1459
133383,"[133383, 133572, 133796, 134055, 142912, 237633, 245621, 245713]",4913
133388,"[133388, 133791, 237628, 245041, 245092, 245717, 284054]",963
133389,"[133389, 133390, 133391, 133798, 133799, 133855, 134057, 134058, 136781, 137215, 137829, 138212, 138296, 237636, 241363, 241374, 241382, 245684, 245831, 245865, 245868, 245871, 245874, 245877, 245881, 245962, 281857, 281985, 281999, 282003, 282547]",2673
245038,"[133392, 237638, 242488, 244847, 245036, 245037, 245038, 245043, 245047, 245068, 245078, 245086, 245561, 245565, 245587, 245589, 245614, 245626, 245636, 245637, 245660, 245661, 245666, 245683, 245690, 245695, 245696, 245711, 245726, 245735, 245785, 245808, 245811, 245892, 245897, 245906, 245909, 245913, 245915, 245924, 245926, 245927, 245931, 281762, 281767, 281772, 281773, 281775, 281828, 281980, 281982, 281983, 281984, 281993, 282000, 282001, 282198, 282483, 282484, 282485, 282487, 282488, 282489, 282490, 282491, 282492, 282496, 282497, 282498, 282928, 282932, 282933, 282953, 282957, 282958, 282961, 282965, 282968, 282969, 282975, 282976, 282979, 282994, 283019, 283043, 283444, 283445, 283447, 283448, 283452, 283456, 284055, 284057, 284060, 284067, 284077, 284079, 284082, 284083, 284086, 284280, 284292, 284299, 284300, 284302, 284303, 284306, 284307, 284802, 284803, 284804, 285110, 285264, 285483, 285509, 285510, 285517, 285856, 285989, 285990, 285991, 285992, 285993, 286208, 286273, 286420, 286778, 286954, 286977, 287158, 287337, 287552, 287557, 287861, 288180, 288181, 288187, 288317]",7843
133393,"[133393, 133803, 134064, 134307, 237639, 241388, 245592, 245676]",1649
133580,"[133395, 133563, 133580, 133800, 245578, 281838]",1056
133400,"[133400, 245042, 245929, 281864, 284007, 284267]",395
133477,"[133426, 133477, 133874, 237643, 241378, 245582, 245674, 245840, 245923, 245933, 281789, 281940, 281947, 282441, 282482, 283443, 283999, 284008, 284801]",2262
133442,"[133442, 136065, 237632, 245094, 245593, 281933, 284025]",223
133467,"[133447, 133467, 133519, 135507, 136882, 237641, 245057, 245574, 245928, 281868]",1355
245077,"[133455, 134132, 135573, 237660, 241373, 245077]",798
133466,"[133466, 133895, 237683, 245976, 281752, 282005, 284800, 285863, 286788]",90
133501,"[133501, 133652, 133809, 133862, 133863, 133865, 133867, 133884, 133885, 133886, 133894, 134073, 134076, 134213, 134214, 134215, 134218, 134219, 134222, 134223, 134224, 134225, 134226, 134229, 134230, 134231, 135529, 135598, 135628, 135926, 135928, 135997, 136002, 136886, 137408, 137446, 137637, 141585, 141776, 143477, 188885, 237663, 241389, 241825, 241847, 241951, 245583, 245595, 245602, 245610, 245657, 245677, 245678, 245706, 245707, 245722, 245727, 245729, 245742, 245813, 245845, 245846, 245848, 245849, 245850, 245851, 245852, 245853, 245859, 245922, 245936, 245956, 281779, 281781, 281795, 281812, 281822, 281832, 281839, 281930, 281942, 281943, 281946, 281948, 281951, 281954, 281956, 281958, 281960, 281963, 281964, 281966, 281969, 281972, 282358, 282512, 282513, 282520, 282523, 282529, 282532, 282533, 282538, 282544, 282553, 282554, 282555, 282556, 282557, 282558, 282559, 282560, 282939, 282944, 282947, 282948, 282949, 282983, 283003, 283004, 283005, 283022, 283024, 283025, 283034, 283047, 283049, 283051, 283430, 283458, 283463, 283465, 283473, 283476, 283478, 283480, 283481, 283482, 284032, 284034, 284035, 284036, 284037, 284038, 284042, 284043, 284272, 284273, 284274, 284275, 284276, 284277, 284278, 284279, 284794, 284795, 284796, 284926, 285108, 285109, 285348, 285983, 286421, 286780, 287149, 287818, 287820, 287822, 287823, 287825, 288405]",3828
133648,"[133516, 133648, 138245, 237817, 245568]",367
134196,"[133517, 133793, 134196, 237631, 241365, 284006]",322
133523,"[133523, 242744, 245628, 245699, 245723, 245771, 245872, 245961, 245966, 245968, 281333, 281334, 281336, 281759, 281764, 281765, 281766, 281768, 281769, 282505, 282506, 282510, 282956, 282971, 282972, 282974, 284297, 284298, 284308, 285119, 285498, 285505, 285987, 287159, 287555, 287559, 287838]",1663
133524,"[133524, 133589, 134046, 135506, 245688, 281995, 283016, 283040, 284062, 284064]",259
133525,"[133525, 133590, 133704, 133804, 134066, 237640, 241361, 245638, 245973, 281836, 282007]",2279
133532,"[133532, 133550, 133839, 133840, 133841, 134011, 134043, 134044, 134191, 134192, 134193, 134194, 134300, 134301, 134302, 143467, 243239, 245045, 245918, 281986, 282927, 282946, 282990, 283012, 283468, 283929, 284045, 284048, 284049, 285858, 285985, 286424, 287152, 287243, 287541, 287543, 287827, 288406]",485
133543,[133543],24
133552,"[133552, 281341, 281342, 281763, 282963, 282973, 283439, 284066, 285988]",133
133576,"[133576, 237634, 245703, 245704, 245751]",335
133585,"[133585, 188889, 245066]",71
133650,"[133650, 241386, 245738]",383
245784,"[133651, 245784, 245965, 281332, 282508, 282509, 285986, 288315]",136
133707,"[133707, 134072, 241390, 241482, 245215, 245843, 245938, 245972, 245974, 282501, 282502, 282503, 282955, 282967, 282970, 282987, 283446, 283451, 284799, 286274, 286644, 287359, 287361]",2348
133882,"[133849, 133882, 134088, 134200, 134202, 134203, 245818, 245967, 282528, 283483, 283484, 284050, 284052, 284285, 285859, 286425]",82
134091,"[134091, 147738, 282016, 283428, 284068, 284304, 284305, 284805, 285511, 285757, 285994]",167
134205,"[134205, 141579, 245046, 245613, 245855]",142
134208,"[134208, 282443, 282954, 282978, 284101, 285851, 286272, 286643, 286946]",37
134209,"[134209, 282493, 283455, 287244, 287550, 287553, 287828]",48
134211,"[134211, 136679, 136699, 136709]",611
135405,"[135405, 138143, 245065, 245600, 245748, 245914, 245970]",1263
136707,"[136663, 136707]",934
136667,"[136667, 245576, 245654, 245655, 245766]",313
136689,"[136668, 136689]",217
136675,[136675],343
136677,"[136677, 245675, 245916, 245943]",203
136687,[136687],260
136888,"[136691, 136887, 136888, 138082]",33
245095,"[136698, 245095, 245659, 245787, 245957]",343
136716,[136716],38
245076,"[139241, 140673, 141284, 245076, 245935]",234
156009,"[156009, 263533]",18
201472,[201472],56
202733,"[202733, 250098]",570
203759,[203759],233
289378,"[209594, 218786, 234573, 274638, 277577, 289378]",40
253491,"[219720, 253478, 253491]",704
250280,"[223216, 247640, 250094, 250280, 268675, 275827, 289195]",482
237289,"[237288, 237289]",219
245081,"[244827, 245081, 245960, 283044, 283045, 284415, 286930]",226
245663,"[245012, 245048, 245063, 245070, 245101, 245588, 245605, 245663, 245665, 245667, 245669, 245692, 245694, 245736, 245842, 245878, 245879, 245882, 245883, 245885, 245888, 281760, 281761, 281770, 281835, 281866, 281873, 281923, 282004, 282494, 282500, 282570, 282572, 282573, 282940, 282977, 282989, 283017, 283042, 283453, 283457, 284070, 284071, 284074, 284078, 284080, 284081, 284085, 284294, 284928, 285265, 285862, 285995, 286793, 287246, 287383, 287554, 287659]",2355
245035,"[245035, 245090, 281339, 281340, 282504, 282507, 282962, 284058, 284059, 284073, 288408]",336
245067,"[245067, 245899, 245900, 281996]",134
245069,"[245069, 245098, 245919, 283488]",47
245088,"[245088, 245562, 245577, 245745, 281782, 281783, 281784, 281785]",892
245093,"[245093, 245902, 281337, 281338, 282499, 284929, 285267, 286971]",122
245648,"[245648, 282481, 282964, 283440, 284075, 284084]",73
281778,"[245893, 281778, 281998, 282002, 282571]",58
245959,[245959],23
245977,"[245977, 283441, 285520]",38
268398,"[247492, 254787, 256718, 268398, 274878, 274998, 274999, 275002, 275629, 278805, 289771]",1345
248825,"[247595, 248031, 248825, 248827, 248832, 248834, 248838, 248839, 250089, 250090, 250092, 250093, 252966, 254503, 254786, 256067, 256582, 256658, 257215, 262759, 267419, 267753, 267865, 268400, 268422, 269548, 272017, 274630, 275611, 275627, 275628, 276269, 276270, 278936, 288708, 289064]",4200
248824,"[248824, 248828, 248829, 248830, 248835, 248836, 252881, 252965, 253488, 254543, 254627, 255697, 256066, 256125, 256703, 257124, 262730, 262748, 263580, 267748, 267750, 268399, 268691, 269532, 269543, 272015, 272016, 274650, 274651, 274835, 275001, 275007, 275009, 275600, 275603, 275612, 275614, 275623, 275630, 289055]",7970
267809,"[264344, 267809, 269544, 275601, 275622]",91
269565,[269565],19
22097,"[5998, 6005, 14516, 22097, 22098, 22102, 22335, 30688, 58980, 59005, 62944, 62966, 63017, 67389, 67423, 69968, 70945, 72122, 72362, 72366, 72367, 72822, 72823, 74507, 74947, 74948, 74968, 74977, 74983, 75004, 81493, 83851, 84458, 85137, 85139, 94272, 94276, 112182, 112847, 115093, 126146, 152239, 176228, 198594, 204893, 215933, 216967, 220657, 220761, 230506, 251759, 262573, 262575, 262586, 262589, 262593, 262598, 263285, 264015, 264018, 264043, 264743, 264744, 265426, 266037, 271224, 271800]",1680
39903,"[25911, 36807, 39903, 43488, 44698, 46728, 49442, 56060, 56290, 57785, 57808, 82789, 104159, 105728, 107193, 108853, 208055, 208499, 256071, 257155, 270851]",1556
98933,"[519, 1860, 3207, 3454, 17999, 18006, 25061, 25778, 26738, 32807, 34511, 34548, 35380, 36270, 36271, 37501, 37511, 37643, 38595, 38654, 40861, 43380, 45941, 47367, 49078, 49148, 49714, 52368, 56120, 82606, 87079, 91290, 98933, 99404, 99640, 100105, 100329, 100874, 104016, 104505, 104950, 105256, 105701, 108609, 110087, 154251, 155125, 207734, 207801, 209343, 211492, 213233, 225474, 253495, 255868, 257114, 262976]",31103
45937,"[520, 12898, 26734, 43619, 45937, 47261, 48855, 52305, 101752, 119723, 130208, 223547, 223800]",6641
29127,"[7682, 7684, 7702, 20371, 20711, 21479, 29127, 29146, 29251, 43026, 43027, 43039, 58571, 58575, 58576, 63597, 91287, 114375, 157449, 251345, 255798, 268871]",7633
73177,"[7709, 21485, 21587, 42647, 42652, 42662, 42663, 42664, 42665, 43025, 43031, 43036, 43040, 43052, 58572, 58574, 58577, 58578, 58588, 58589, 73177, 73178, 73179, 73183, 109409, 109410, 109412, 115472, 160510, 218985, 248831, 255734, 255740, 255745, 258455, 261979, 268877, 273518]",5140
29139,"[8256, 10075, 17575, 17579, 17580, 17965, 18000, 18372, 18376, 18387, 20710, 20712, 21315, 21367, 29134, 29139, 29147, 29161, 29178, 29302, 41536, 41556, 41558, 42651, 42657, 61970, 63144, 63587, 63588, 63589, 71415, 74171, 78566, 78569, 80814, 85766, 93002, 107215, 109937, 114367, 114376, 160517, 160732, 162206, 163473, 175124, 177455, 195865, 200559, 204015, 204688, 206329, 206358, 209911, 231336, 231338, 231341, 232375, 247683, 251867, 267193, 267194, 270533, 273515, 288834, 289421]",48008
207566,"[26879, 35388, 38288, 47342, 49917, 50767, 75866, 75961, 79253, 101942, 105298, 129484, 152159, 200574, 207057, 207566, 268184]",3292
224331,"[26991, 39291, 49219, 106356, 155944, 224331]",354
29244,"[29244, 58051, 77445, 82070, 98405, 107216, 165906, 170229, 196485, 263684, 273194]",333
47966,"[45390, 47966, 56119, 75915, 101591, 129472]",879
58590,"[58590, 58591, 198726, 258457]",67
152810,"[1, 533, 1508, 7677, 23440, 23458, 24889, 25051, 25374, 25531, 26089, 26291, 26589, 26874, 26875, 26876, 26877, 26880, 26881, 26999, 32372, 34729, 35412, 35421, 35874, 36672, 37063, 37091, 37486, 37745, 37899, 37908, 37909, 37910, 37912, 37950, 38660, 39028, 39048, 39410, 39968, 40095, 41374, 41402, 43541, 43568, 43570, 44780, 45502, 47358, 47359, 47360, 47361, 47362, 47363, 47954, 48074, 48602, 48605, 48903, 49086, 49335, 49480, 49685, 49877, 49879, 50097, 51050, 52132, 52134, 52135, 52371, 56151, 56152, 56153, 56154, 56155, 75454, 75471, 75479, 75481, 75541, 75725, 75788, 75943, 75951, 75977, 77301, 79190, 79191, 79194, 79196, 79198, 79398, 82598, 86964, 93208, 93209, 93576, 93590, 99170, 99171, 99202, 99596, 100289, 100368, 100835, 101125, 101330, 101692, 101693, 101696, 101729, 101731, 101732, 101737, 101756, 101807, 101888, 101898, 101939, 103914, 104267, 104293, 104294, 104736, 105288, 105289, 105293, 105295, 105945, 106005, 106864, 107159, 108615, 110106, 119444, 129224, 129271, 129288, 129398, 129470, 130203, 130210, 152810, 154227, 154228, 168851, 169759, 169760, 207023, 207055, 207078, 207257, 207268, 207283, 207300, 207318, 208202, 208203, 208527, 208529, 209288, 209538, 209583, 209584, 211198, 212238, 212244, 213302, 213303, 213338, 221328, 223757, 224180, 224749, 225001, 225146, 225429, 225918, 225993, 227174, 227175, 228816, 247556, 254599, 254600, 254693, 257122, 257944, 262749, 269715, 270027]",59019
